id,text,created_at,lang,source,name,screen_name,bio,us_created_at,followers_count,friends_count,statuses_count,favourites_count,country,country_code,locality,region,sub_region,coordinates
1641430384704655363,@LuisEsMiSombra @LuisLacallePou Lo miro a los ojos y le digo q voy a vomitar,2023-03-30T13:21:14+00:00,es,twitter,Adriana Licio ⚡,@AdrianaLicio,"🌿plante un árbol✌️Zurda
🤘Rock   💕Bichera 🤷‍♀️Llegué tarde a la vida.",2017-09-16T02:37:21+00:00,766,1235,7938,11347,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641429309318479872,"@Subrayado Los vote pero este y Heber me dan náuseas! Como va a decir un ministro ""es una difamación""!! Tibio el Presidente que los mee por lo menosssss",2023-03-30T13:16:58+00:00,es,twitter,Adrián Calvo,@Calvo12Adrian,papá de Agus Manu Vale y Justi abuelo de Juan!!,2022-03-03T01:14:10+00:00,45,205,785,2928,Uruguay,UY,,,,"-33.0, -56.0"
1641414823400419329,Por culpa de un compañero de facultad busqué quién era Inocente Duke y ahora quiero vomitar.,2023-03-30T12:19:24+00:00,es,twitter,Geo Rgina,@tecnlimon,"Remando el IPA
/ Proyecto de Lingüista
/ Fan de mi mamá
/ Trabajadora no docente en la UdelaR
/ Desde abajo y a la izquierda ❤️🖤💜",2021-08-27T03:12:54+00:00,202,702,4373,13122,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641412656652341250,alguien en el omnibus tiene un olor a cigarro galopante y estoy al borde de vomitar que horror,2023-03-30T12:10:47+00:00,es,twitter,paulina,@MilangadePencho,"《no te pido que te quedes, porque nadie en su sano juicio, se quedaría bajo la tormenta.》",2012-11-22T16:40:53+00:00,450,514,16252,15429,Uruguay,UY,,,,"-33.0, -56.0"
1641407051275313155,Me puse un perfume que me da muchas nauseas (claramente no lo sabia cuando me lo puse) ustedes bien?,2023-03-30T11:48:31+00:00,es,twitter,Flower,@flovila_,"Haciendo que estudio bio  
                                         Al borde del suicidio pero siempre atr                     De piscis como yastin",2010-04-08T16:50:46+00:00,282,438,4248,13170,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641369243336728577,no dormí una poronga tengo ganas de vomitar y dolor d cabeza pero andamos re bien vibrosas👍,2023-03-30T09:18:17+00:00,es,twitter,liiiiii💤,@marrr0001,*escuchando Babasónicos*,2021-04-23T05:45:07+00:00,136,152,14955,81815,Uruguay,UY,,Artigas,,"-30.58333, -57.0"
1641337460759097346,"Siiiii CHEEE en Torre Ejecutiva hay cagada en todos los pisos!!!! En Ministerio de R. Ext. hay cada cagadas increíbles, Cardozo en Turismo...una diarrea de cagadas, el presidente con la seguridad..vuela mierda pa todos lados...un caos che un caos https://t.co/Fv2FnFDMyO",2023-03-30T07:11:59+00:00,es,twitter,Rebelde,@Stanley10224602,Inversor de Horas,2021-06-01T04:05:06+00:00,18,223,1594,392,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641314561734197250,m despierto cada meno d una hora a vomitar😩😩😩 dejame dormirrrr,2023-03-30T05:41:00+00:00,es,twitter,Pintosss 🇳🇱,@bpintosss92,Esto es NACIONAL 🇳🇱 ig: bpintoss92,2014-10-20T05:58:09+00:00,3632,1947,35088,9710,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641311631266271232,Estas ganas de vomitar no me deja dormir lpm😖🥺,2023-03-30T05:29:21+00:00,es,twitter,🌸Vale Gonzalez🌸,@Valee_Gonzalez0,³⁰/⁰⁸🎂,2022-05-05T19:47:33+00:00,288,1536,1496,3623,Uruguay,UY,Salto,Salto,,"-31.38333, -57.96667"
1641300293051641858,Q ganas de vomitar,2023-03-30T04:44:18+00:00,es,twitter,aleee🇷🇺,@Aadls0,"¿quien chota sos??                                          
NACIONAL NACIONAL❤🤍💙",2020-06-25T01:58:32+00:00,367,329,8602,2960,Uruguay,UY,Paysandú,Paysandú,,"-32.32139, -58.07556"
1641296018149916674,Ya se me hizo costumbre pasar todas las noches con nauseas 🙃🥲,2023-03-30T04:27:19+00:00,es,twitter,M*🌸♐️💜,@MicaelaCatania8,,2022-01-21T07:57:51+00:00,34,61,2438,1540,Uruguay,UY,,,,"-33.0, -56.0"
1641287535459459073,"Pero q pedo tenia ese día ,casi vomite todo jajajak https://t.co/z9x7OLEICP",2023-03-30T03:53:36+00:00,es,twitter,matero⭐️⭐️⭐️,@ChirizolaMateo,"2҉0҉0҉2҉
@chirizola.mateo",2018-08-18T03:32:53+00:00,478,607,11497,24198,Uruguay,UY,Empalme Olmos,Canelones,,"-34.7, -55.9"
1641275976477814785,"Comi el pesto más aceitoso de mi vida y ahora no paro de tener náuseas + que estoy toda mocosa, en breve caduco",2023-03-30T03:07:40+00:00,es,twitter,luana,@luaniromb,⚡︎,2019-12-06T20:52:26+00:00,178,153,13928,29685,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641273035243106306,bueno q me importa q después vomite ese es un problema para el futuro yo me voy a comer alto plato de ñoquis,2023-03-30T02:55:59+00:00,es,twitter,lulu,@Ludmilacantero_,,2018-02-11T21:09:53+00:00,250,189,9447,23000,Uruguay,UY,José Pedro Varela,Lavalleja,,"-33.45, -54.53333"
1641259650652811264,agarrate q vomito los ñoquis,2023-03-30T02:02:48+00:00,es,twitter,Agustin,@Aagustint1n,"estoy re quemado dejenme
pero con humildad siempre",2023-03-27T01:43:45+00:00,16,25,806,481,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641252101098487809,"Vomite todo lo que comí, cuando deja de doler?",2023-03-30T01:32:48+00:00,es,twitter,bel 🫀,@BeluuLomazzi,"Cada vez que te perdone te amaré un poco menos, y tu me amaras un poco más. ig: BeluuLomazzi",2013-11-12T21:56:03+00:00,928,830,59740,1050,Uruguay,UY,,,,"-33.0, -56.0"
1641247961542795264,"hoy la hija de puta de candela casi me hace vomitar, la odio",2023-03-30T01:16:21+00:00,es,twitter,𝖏𝖔𝖆𝖖𝖚í𝖓🕷️,@userjoaaco,𝟏𝟖𝟗𝟏🌓,2020-12-31T14:40:12+00:00,159,193,16900,10087,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641247726506483713,"@sebas166019 Supongo, deshuevado gallina, que vos no pasarás por un solo país capitalista, aunque tenés celular para vomitar acá.",2023-03-30T01:15:25+00:00,es,twitter,Jose BILLARES,@53Jblanco,Mal genio pero buen tipo.,2013-03-08T10:37:29+00:00,351,203,47422,208,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641243361335029760,años hacia q no vomitaba y q asco vomitar,2023-03-30T00:58:04+00:00,es,twitter,Pintosss 🇳🇱,@bpintosss92,Esto es NACIONAL 🇳🇱 ig: bpintoss92,2014-10-20T05:58:09+00:00,3632,1947,35088,9710,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641241734691602434,"Vomité anestesia 3 veces
Me dieron pa dormir a medio Uruguay diosmio, matenme porfavor",2023-03-30T00:51:37+00:00,es,twitter,𝕹𝖔𝖇𝖔𝖉𝖞 🕳️,@eezee_uy,𝖄𝖔 𝖓𝖔 𝖗𝖊𝖈𝖆𝖎𝖌𝖔 𝖛𝖎𝖛𝖔 𝖍𝖚𝖓𝖉𝖎𝖉𝖔 𝖊𝖓 𝖒𝖎𝖊𝖗𝖉𝖆 𝖉𝖊 𝖑𝖆 𝖈𝖚𝖆𝖑 𝖉𝖊 𝖛𝖊𝖟 𝖊𝖓 𝖈𝖚𝖆𝖓𝖉𝖔 𝖘𝖆𝖑𝖌𝖔,2022-02-03T01:57:42+00:00,135,126,215,3574,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641240453902225415,acá dicen que si haces una mala proporción de vino + sprite queda con un olor símil caca (específicamente diarrea de gato) uds q dicen,2023-03-30T00:46:31+00:00,es,twitter,marti julia,@martijulia__,suelo ser muy picante en lo banal,2012-09-04T22:04:49+00:00,314,312,11999,40312,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641232195523149824,"Hoy vomite como 5 veces, pero me trajeron las donas y comi igual 🤣🤣",2023-03-30T00:13:42+00:00,es,twitter,♉️,@kimbee_18v,"✘No te preocupes por las personas de tu pasado, hay una razón por la que no llegaron a tu futuro✘",2016-05-12T06:36:15+00:00,548,547,37342,35870,Uruguay,UY,Paysandú,Paysandú,,"-32.32139, -58.07556"
1641221755053170688,acabo de ver una mina que le mean la boca y  se lo toma y no jodo que VOMITE,2023-03-29T23:32:13+00:00,es,twitter,Fersita🩷,@Ferisabratz,diario íntimo de una acuariana promedio,2021-03-14T21:01:07+00:00,73,35,5782,6722,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641219752038133765,@cami14__ @gabrrlgh La vomito Camiiii jajajaja,2023-03-29T23:24:15+00:00,es,twitter,Marchu,@marianadaluzz,,2016-11-16T15:54:59+00:00,72,115,1050,5216,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641213001503064064,"@ssele___j Un sabor a vomito tienen, algunas igual",2023-03-29T22:57:26+00:00,es,twitter,ju,@jujuuff_,,2021-07-21T13:53:39+00:00,166,122,2275,3341,Uruguay,UY,,,,"-33.0, -56.0"
1641209420502769666,De solo verle la cara ya me dio náuseas y ni siquiera reproducí el video 🤢 https://t.co/Uux1t5Ww8o,2023-03-29T22:43:12+00:00,es,twitter,🌻🅣🅐🅣🅣🅘🌻,@rodriguez_tatti,,2019-01-05T17:47:23+00:00,503,385,42818,34525,Uruguay,UY,,,,"-33.0, -56.0"
1641208284769054725,"Lazo después de haberse comido tres 3 mesas buffet de los cayos y no  cagaba desde el 2021 , denle un poco de Bisacodilo para el estreñimiento https://t.co/8CeYbRyFLA",2023-03-29T22:38:41+00:00,es,twitter,El Pana,@ElPana_CU,"Facho Profesional me paga el imperio 🇺🇲
Gusano anticastrista y cervecero🍺
A llorar a la 🪨",2022-07-26T23:43:10+00:00,2678,1018,14366,36602,,,,,,
1641207454712168448,@Dr_Blazquez Dominó domina dorado domado  dormir dotado dopado dirige dirime dinero diarrea dictar dichos dilema dermis demora depara deroga denegó delega dejaré densos danzar danzas dañará dañado dañino darles dádiva dactil duales duelen duques dureza ducado dueños dudoso duplas dulces,2023-03-29T22:35:24+00:00,es,twitter,Perla Duarte,@wuaper4,,2013-10-02T03:25:40+00:00,869,1335,13232,83198,Uruguay,UY,,,,"-33.0, -56.0"
1641203125179613187,"Dsp de vomitar y casi morir hoy y viendo que dan tormenta hasta el Viernes, dudo que llegue 🙃 https://t.co/AD3LX9Wnfe",2023-03-29T22:18:11+00:00,es,twitter,-Wolverine-,@liaanGa,Personal Trainer & Coach Coreográfica - Atleta.,2014-12-03T13:11:46+00:00,355,385,17969,22012,Uruguay,UY,,,,"-33.0, -56.0"
1641196406290489346,@vtvnoticiasuy Vomito,2023-03-29T21:51:29+00:00,es,twitter,𝙏𝙖𝙩𝙨 🪐,@pibapsiconauta,"Estudiante de psicología. Psiconauta 🍄🌱, Tarot y Astrología",2019-05-24T14:16:57+00:00,74,486,3180,4612,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641161334216638477,"Cuando un jugador de peñarol tiene diarrea, ¿qué es lo primero que piensa?
Que se está derritiendo.
Jajajajajajaja",2023-03-29T19:32:08+00:00,es,twitter,Fadelcla 🐍🇺🇾🌹🇺🇾🚩 🇳🇱,@fadelcla,"Mi familia, Dios, Uruguay y el CNdeF🇳🇱, son mi vida.
Colorado🚩🌹Batllista y republicano.
Jos 1:5 ✝️",2009-09-09T16:31:20+00:00,11332,5019,65383,39203,Uruguay,UY,,,,"-33.0, -56.0"
1641148678281756680,"@lordmanya1 Claramente quiere provocar, filmando para ver si reaccionaba Cohelo con alguna agresión. Fue por lana y salio esquilado. Excelente Cohelo. Mala propaganda para Monster...provoca diarrea.",2023-03-29T18:41:50+00:00,es,twitter,Gustavo Machado Amaral,@canilla1968,Nací donde nace el sol de la Patria. Ochentoso a muerte. Manya / Palermitano / Wilsonista independiente.,2014-02-10T02:45:48+00:00,327,840,5800,4880,Uruguay,UY,,,,"-33.0, -56.0"
1641139411973701638,"@eduardodeamaya Estos son unos cagones, con fueros, títulos y demás son todos machitos, pero sin nada de eso les da diarrea, si se destapara  todo de un lado u otro este país sería tan bello, más de lo que es",2023-03-29T18:05:01+00:00,es,twitter,Julio Cesar Cabrera Siboldi,@lobogrisnoctur1,1 Policía q  no se corrompió  jamás persiguí la  delincuencia/las drogas x eso superiores http://izq.me perseguían. aux. Enfermeria Blanco d  corazón  Solís de,2015-06-02T21:05:12+00:00,129,172,2084,702,Uruguay,UY,Pando,Canelones,,"-34.71667, -55.95"
1641131198243037184,@BellaPerrix Estornudar con diarrea.,2023-03-29T17:32:23+00:00,es,twitter,Pablo,@AgainMelomano,Almost new account. Back to basics.,2021-10-11T00:25:45+00:00,207,347,39311,146082,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641124500359069714,"Pero lpmmmm estoy almorzando tranquila y de la nada tengo que salir corriendo a vomitar, q horrible odioooooo 😵‍💫😵‍💫😵‍💫😵‍💫",2023-03-29T17:05:46+00:00,es,twitter,Mica🌸,@Micasandalie,,2013-01-07T05:24:17+00:00,284,197,46101,18296,Argentina,AR,Villa Reducción,Córdoba,,"-33.20105, -63.86234"
1641123828825833492,"no como, náuseas, como, náuseas",2023-03-29T17:03:06+00:00,es,twitter,moco🧧,@blooppyy,333,2018-02-20T00:45:59+00:00,205,333,3984,12070,Uruguay,UY,Treinta y Tres,Treinta y Tres,,"-33.23333, -54.38333"
1641106914749628419,Es telible.....pasa el tiempo y me sigo enterando de cosas tan desagradables con el ser de luz que me casé. Aún siento náuseas 🤮.,2023-03-29T15:55:53+00:00,es,twitter,Victoria Ramos,@vickybluh,AMOR💕,2021-02-06T23:18:09+00:00,15,88,1372,304,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641095769661882370,Me suena la panza pero me acerco a la comida y me da náuseas jajajaja,2023-03-29T15:11:36+00:00,es,twitter,bel 🫀,@BeluuLomazzi,"Cada vez que te perdone te amaré un poco menos, y tu me amaras un poco más. ig: BeluuLomazzi",2013-11-12T21:56:03+00:00,928,830,59740,1050,Uruguay,UY,,,,"-33.0, -56.0"
1641089222462386177,"Yo amo a mi perra pero les juro q es un asco cuando termina de comer, entre q le cae baba y pedazos de comida me dan ganas de vomitar",2023-03-29T14:45:35+00:00,es,twitter,anyi,@anyipereyraa,wherever you are is the place i belong •25• 💜💚,2012-06-04T17:31:03+00:00,1754,834,181840,19468,Uruguay,UY,Rocha,Rocha,,"-34.48333, -54.33333"
1641085357822279682,@Nataliabrites5 Perdón pero me dieron ganas de vomitar... 🤢🤮,2023-03-29T14:30:13+00:00,es,twitter,Myrita 🌱,@myritadeluz,,2017-01-19T01:40:25+00:00,316,476,8123,18627,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641082574461104128,Hace 3dia q no vomito vamos bien ya no quiero vomitar mas 😊🥺,2023-03-29T14:19:10+00:00,es,twitter,🌸Vale Gonzalez🌸,@Valee_Gonzalez0,³⁰/⁰⁸🎂,2022-05-05T19:47:33+00:00,288,1536,1496,3623,Uruguay,UY,Salto,Salto,,"-31.38333, -57.96667"
1641071067048361991,Escribí éste twitt hace un rato sin saber lo que estaba diciendo el F*cho A*varez. Me quedé corta. Voy a vomitar y vuelvo. 🤮 https://t.co/DPEtoOHqAH,2023-03-29T13:33:26+00:00,es,twitter,MadeinUruguay,@araucaria1,"...no me olvido, que lo más hermoso está en lo simple de las cosas",2011-03-27T01:19:25+00:00,1992,2232,28193,31873,Uruguay,UY,,,,"-33.0, -56.0"
1641061818360553475,@natijota No m parece loco. Ni nada. Solo q estamos acostumbrados a vomitar todo a todos y hay gente q no. A esto...no sé si es bueno o no dado q muchas veces la depresión nos lleva a no contar nada ni a nuestro mejor amigo pero bue no sé cómo será el caso de Marcos,2023-03-29T12:56:41+00:00,es,twitter,Rich,@RichUY_,,2011-12-08T01:13:46+00:00,44,108,1351,6270,Uruguay,UY,,,,"-33.0, -56.0"
1641060603778170881,tremendas ganas de vomitar,2023-03-29T12:51:52+00:00,es,twitter,mica,@villarreaalmica,siempre llega algo mejor.,2022-08-17T16:14:44+00:00,1052,528,5638,6405,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1641051039548751874,"Puedo tener cáncer, tuberculosis, diarrea, migraña potente, covid, que me falten 2 piernas y mi mamá aún seguirá diciendo que no debo faltar a mis actividades porque ya pagó 👍🏼",2023-03-29T12:13:51+00:00,es,twitter,Zanah(｡•̀ᴗ-)✧,@zanah_cheese,"Hago dibujitos y tomo tecito

Subo videos cada que me da la espalda

ig: zanahcheese",2022-04-08T05:32:11+00:00,206,207,1384,11354,Uruguay,UY,,,,"-33.0, -56.0"
1641046390452240384,si hay algo peor q vomitar es vomitar de la angustia,2023-03-29T11:55:23+00:00,es,twitter,🐰,@jhxk023,Otra chula mala con el cora rotø,2017-02-15T16:06:13+00:00,380,127,5737,11275,,,,,,
1641034537206530057,"@TottiAlvaro Son así, te soban la tripa cuando los consientes, y te matan cuando discrepas. Pichón de facho de 50 votos.",2023-03-29T11:08:17+00:00,es,twitter,Mucho circo y poco pan,@Pablo_Gonz_San,"""Esta noche no tengo ni tumba, sin embargo el que canta soy Yo""",2016-01-21T19:26:11+00:00,67,260,5850,2857,Uruguay,UY,,,,"-33.0, -56.0"
1641030106687709184,"me tuve q bajar del bondi pq estaba por vomitar todo, buen diaaa!!! 🥲",2023-03-29T10:50:40+00:00,es,twitter,𝓐✨,@Ayluu_04,𝓒𝓵𝓾𝓫 𝓝𝓪𝓬𝓲𝓸𝓷𝓪𝓵 𝓓𝓮 𝓕𝓸𝓸𝓽𝓫𝓪𝓵𝓵 💙🤍❤️     18/06 🤴,2019-05-27T23:49:16+00:00,442,353,13548,28229,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1640937836206587904,Quieren tener ganas de vomitar? Les regalo esto https://t.co/ak2HNBe5rq,2023-03-29T04:44:01+00:00,es,twitter,capri,@caprichitouy,zurda-feminista-🖤💛🖤 -,2016-03-07T04:57:28+00:00,1859,1478,41250,138764,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1640923778979880960,@AvruGodoy casi vomito por los parciales el año pasado,2023-03-29T03:48:10+00:00,es,twitter,lula (Taylor's version),@lulaextraa,🦋✨,2019-04-21T19:02:47+00:00,87,146,5330,13408,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1640922127372103680,@jomannez @vilcalejandro Escucharla a esa hija de puta me dio ganas de vomitar,2023-03-29T03:41:36+00:00,es,twitter,Mingo Halcón,@MingoHalcon,Profesor de Secundaria. Hincha y socio de #DefensayJusticia. Hincha del #RealBetis. Relato partidos del Halcón bajo emoción violenta en El @HalconVarelense.,2010-06-23T21:49:39+00:00,1489,1518,25564,20563,Uruguay,UY,José Pedro Varela,Lavalleja,,"-33.45, -54.53333"
1640908955458191360,@Pamelacampero2 Jajajajaja se la re juega!!! Pero ya estoy empachado de estar comiendo hígado y tripa de pollo desde ayer 😵‍💫,2023-03-29T02:49:16+00:00,es,twitter,🍃 𝑨𝑹𝑩𝑼𝑺𝑻𝑶 🍃,@AugustoSancheez,23 Años 🎂 Bailarín 🕺🏾 Estudiante de Fisioterapia 🏥 Hechiceros del Candombe ❤️💛⚪️🖤,2014-07-06T03:37:24+00:00,653,480,14560,5480,Uruguay,UY,,Río Negro,,"-32.75, -57.33333"
1640905653345558528,intento expresar lo que siento con palabras insuficientes y me dan náuseas,2023-03-29T02:36:08+00:00,es,twitter,✧ 𝔭𝔞𝔰𝔰𝔦𝔬𝔫𝔞𝔱𝔢 𝔤𝔦𝔯𝔩 ✧ 🇺🇾,@agusns444,*:･ﾟ✧*:･ﾟsolve et coagula*:･ﾟ✧*:･ﾟlana del rey my religion since 2015 ♋️♊️♒️ gratitud 🪷,2015-04-22T00:16:24+00:00,1415,1261,32271,38592,United States,US,Village of South Floral Park,New York,Nassau County,"40.71132, -73.70074"
1640904349751689217,"@AndreaArmyCo Los nervios me dieran por tener malestar estomacal 💀🤣, y unas ganas inmensas de vomitar 🫠(señor perdona que sea ansiosa y que pueda llegar a pensar que no debí ser yo)🫠",2023-03-29T02:30:58+00:00,es,twitter,𝒜𝓈𝒽⁷ |🇩🇴ʲᵏ⁷|ℋℴ𝓅ℯ ℰ𝒹𝒾𝓉𝒾ℴ𝓃 🃏|ℒ𝒶𝓎ℴ𝒱ℯ𝓇,@ashleyherrera96,🐰🐥🐨🐹🐻🐱🐿 OT7 BTS💜(ONLY ARMY)❦ 🐳ＩLᵒᵛᵉᵧₒᵤ💜,2017-01-23T13:34:31+00:00,181,255,30548,103202,Uruguay,UY,,,,"-33.0, -56.0"
1640895837755650049,"como algo y automáticamente quiero vomitar, no me gusta esto",2023-03-29T01:57:08+00:00,es,twitter,ɴɪᴄᴋɪ,@_nicolecardozo_,toda mi vida con Boca Juniors💙💛💙,2019-05-22T23:23:50+00:00,249,233,14082,31903,Uruguay,UY,Sarandí Grande,Florida,,"-33.73333, -56.33333"
1640891546538233856,@giuliialonsoo @gabrrlgh vomito,2023-03-29T01:40:05+00:00,es,twitter,chini,@Iaragarcia00,"💋

Peñarol Peñarol",2021-10-13T02:55:19+00:00,202,314,2827,7196,Uruguay,UY,Rocha,Rocha,,"-34.48333, -54.33333"
1640876646419820544,@MicaabelenS La verdad dan a mi me dan ganas de vomitar y hacer treinta sentadillas a la vez cada vez que como una oreo,2023-03-29T00:40:53+00:00,es,twitter,Ailo Garintmo,@AiloGarin,La real Hippie con Osde 📸@ailogarin16,2011-12-27T04:35:30+00:00,445,563,21530,26333,Uruguay,UY,Punta del Este,Maldonado,,"-34.96667, -54.95"
1640855758374858752,@jorgemacri @PatoBullrich No se les cae la cara... Me dan ganas de vomitar..,2023-03-28T23:17:53+00:00,es,twitter,Marcelo Remesar,@MarceloRemesar,"paciente, sagitariano, padre, hijo de esta patria... ferroviario y seguidor de este modelo.",2014-05-30T23:37:07+00:00,93,44,652,462,Uruguay,UY,Rafael Perazza,San José,,"-34.51972, -56.79889"
1640836427133997058,"Qué tipo desagradable este, lo escucho hablar y vomito.🤮",2023-03-28T22:01:04+00:00,es,twitter,BrujadeHogwarts ⚯͛▕⃝⃤ 9¾,@Maria_Noel_SPN,#SupernaturalFamily❣️. Feminista y abolicionista💜💪🏾 “No seré una mujer libre mientras siga habiendo mujeres sometidas” (Audre Lorde)🙌🏾,2010-06-10T17:12:18+00:00,430,396,12860,19713,Uruguay,UY,Paysandú,Paysandú,,"-32.32139, -58.07556"
1640831973496061953,"@sindicatodedom4 Se llama Escherichia coli, diarrea y envenenamiento. Es más saludable pasar unas vacaciones en Chernobyl",2023-03-28T21:43:22+00:00,es,twitter,Marco OK,@marcolp_ok,Maradoniano - modo súper campeones,2015-12-25T20:25:36+00:00,34,176,3018,566,Uruguay,UY,Carmelo,Colonia,,"-33.98917, -58.28556"
1640796536979218438,@abelardogg_ @Agenda2030_ Esa serie es un vómito 🤮,2023-03-28T19:22:33+00:00,es,twitter,Alejandro Álvarez 🏳🇺🇾🐍,@ub_alvarez,"Ganas de saber lo que pasa en esta red social. Me gusta la música, oldies, y leer.",2017-06-14T20:02:46+00:00,838,915,61901,133343,Uruguay,UY,San José de Mayo,San José,,"-34.3375, -56.71361"
1640776143329435656,"@skjalmo @BueCmc @jssantanderc @yosoyyorch_ @InformaCosmos Porque una diarrea te manda un wsp 48 hs antes, no???",2023-03-28T18:01:31+00:00,es,twitter,(Ec*.)Fiorella Fava❄️⛄💙,@fiorefava,"Profesora de Física, egresada del IPA 1998
A.P. Laboratorio de Física, egresada IPA 2004.      

*Tengo aprobada Ec. Política en FIng/ Udelar (casi economista)",2010-06-13T23:38:14+00:00,337,291,13822,11358,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1640776141664296967,Prefiero tener diarrea a la nariz tapada,2023-03-28T18:01:30+00:00,es,twitter,capri,@caprichitouy,zurda-feminista-🖤💛🖤 -,2016-03-07T04:57:28+00:00,1859,1478,41250,138764,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1640748727857020939,*insertar sonido de vomito* https://t.co/YUFO3uU2Nu,2023-03-28T16:12:35+00:00,es,twitter,Flower,@flovila_,"Haciendo que estudio bio  
                                         Al borde del suicidio pero siempre atr                     De piscis como yastin",2010-04-08T16:50:46+00:00,282,438,4248,13170,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1640746201350823936,"Ahora las encuestas van a ser asi:
1-Elon es un enano facista
2-Elon es un cerdo capitalista
3-Elon sufre diarrea cerebral
4-Soy Elon, quiero que me peguen

Vote en los comentarios la opción que prefiera aunque no tenga el coso azul

*chupala Elon* https://t.co/F13zf2rggR",2023-03-28T16:02:32+00:00,es,twitter,JACK TORRANCE_Lic.En Cosas⬆️,@LaMoscaFliesu2,"Soy importante pero no acá.
Fanáticos termos NO! 
U2,Peñarol,Nicholson,MonoJack,GIFS y cosas, SI!
  😎",2021-12-31T11:43:47+00:00,1106,1616,44107,66185,Uruguay,UY,,,,"-33.0, -56.0"
1640743740707946496,"@garchanetta @B0STERIZAR @Carpenzo_ @Uruguay @theKFA Le estás chupando la pija a Messi y el mundial pasado lo querías matar, así de falsitos son los enfermitos estos jajajaja está rica la polenta recalentada? No te vaya a dar diarrea por la disentería, te falta una estrella todavía",2023-03-28T15:52:45+00:00,es,twitter,Santiago C 🇺🇾,@SCM08402118,😴,2022-12-16T14:14:15+00:00,46,136,4375,6294,Uruguay,UY,,,,"-33.0, -56.0"
1640742100026130440,"Es subirme al ómnibus y empezar a sentir náuseas, encima de pobre, delicada",2023-03-28T15:46:14+00:00,es,twitter,Maneta,@vanedls3020,"Una Salteña 🍊 residente en la capital del país🙌🏼 Maestra de Ed. Primaria. 🐝 Fan de las flores 🌷, de los atardeceres y de la Luna 🌙",2015-07-15T03:09:47+00:00,689,523,15930,4337,Uruguay,UY,Montevideo,Montevideo,,"-34.83346, -56.16735"
1640735367417454594,"@garchanetta @B0STERIZAR @Carpenzo_ @Uruguay @theKFA Encima decís Portugal como si fuera cualquier chorrada cuando venían de ganar la Eurocopa, a vos te regalaban penales contra Islandia, Australia, Arabia, JAJAJAJA andá a revolver las volquetas a ver si encontras alguna sobra jaja con razón te da diarrea cuando te manotean la cola",2023-03-28T15:19:29+00:00,es,twitter,Santiago C 🇺🇾,@SCM08402118,😴,2022-12-16T14:14:15+00:00,46,136,4375,6294,Uruguay,UY,,,,"-33.0, -56.0"
1640733689578389504,@LuisEsMiSombra @LuisLacallePou Lo ignoraría y fingiría ganas de vomitar.,2023-03-28T15:12:49+00:00,es,twitter,Gladys,@soyglasu,Comunicadora Social. Disfruto en familia y con amigos. Por fin desbloqueo. Yendo a disfrutar todo. Hay códigos que no se rompen.,2010-05-24T22:16:42+00:00,1365,1429,37155,75936,Uruguay,UY,,,,"-33.0, -56.0"
1640732527290732544,Tomé hepamida para el dolor de panza y no lo vomité porq soy hija de camionero nomás 🤢🤮,2023-03-28T15:08:12+00:00,es,twitter,Kelly🍀,@klarrama,"•Y bailan sin que les importe nada que suceda al rededor...• 20 
insta.@kelly_larrama",2014-08-05T16:28:32+00:00,730,542,22106,16253,Uruguay,UY,Carmelo,Colonia,,"-33.98917, -58.28556"
